energia,parametro,libre
-0.575325043084,0.86072521736,-0.387381452228
-0.679550768908,0.96703784914,-0.454746075481
-0.588710844113,0.842629293356,-0.405808606643
-0.588710844113,0.842629293356,-0.405808606643
-0.605284381573,0.848563633827,-0.41960364224
-0.588710844113,0.842629293356,-0.405808606643
-0.620181954493,0.941403892278,-0.402190763807
-0.575325043084,0.86072521736,-0.387381452228
-0.620181954493,0.941403892278,-0.402190763807
-0.679550768908,0.96703784914,-0.454746075481
-0.588710844113,0.842629293356,-0.405808606643
-0.568781387636,0.866428590246,-0.374028682906
-0.500304694272,0.833281801972,-0.322163903615
-0.588710844113,0.842629293356,-0.405808606643
-0.605284381573,0.848563633827,-0.41960364224
-0.620181954493,0.941403892278,-0.402190763807
-0.588710844113,0.842629293356,-0.405808606643
-0.575325043084,0.86072521736,-0.387381452228
-0.679550768908,0.96703784914,-0.454746075481
-0.517090502788,0.888045523451,-0.315316624774
-0.605284381573,0.848563633827,-0.41960364224
-0.588710844113,0.842629293356,-0.405808606643
-0.568781387636,0.866428590246,-0.374028682906
-0.620181954493,0.941403892278,-0.402190763807
-0.500304694272,0.833281801972,-0.322163903615
-0.679550768908,0.96703784914,-0.454746075481
-0.588710844113,0.842629293356,-0.405808606643
-0.588710844113,0.842629293356,-0.405808606643
-0.575325043084,0.86072521736,-0.387381452228
-0.572265379674,0.951094247312,-0.351722074251
-0.6261331908,0.937558938243,-0.409319501833
-0.495973093795,0.876792015517,-0.298375434153
-0.576892928662,0.887015101851,-0.375724138065
-0.525833346202,0.800460523404,-0.365039516858
-0.6261331908,0.937558938243,-0.409319501833
-0.585078158514,0.919503121933,-0.372951974657
-0.518904801895,0.851341335205,-0.331934843293
-0.545434926223,0.856496399524,-0.358450976852
-0.545434926223,0.856496399524,-0.358450976852
-0.525833346202,0.800460523404,-0.365039516858
-0.525833346202,0.800460523404,-0.365039516858
-0.56925937321,0.881672600505,-0.372484436161
-0.6261331908,0.937558938243,-0.409319501833
-0.518904801895,0.851341335205,-0.331934843293
-0.56925937321,0.881672600505,-0.372484436161
-0.507577398697,0.89100472806,-0.306408858536
-0.523982640878,0.93351083346,-0.30825977919
-0.522522256972,0.895602267966,-0.31867359681
-0.525833346202,0.800460523404,-0.365039516858
-0.6261331908,0.937558938243,-0.409319501833
-0.577358871935,0.949515112177,-0.357126978516
-0.56925937321,0.881672600505,-0.372484436161
-0.576892928662,0.887015101851,-0.375724138065
-0.518904801895,0.851341335205,-0.331934843293
-0.638449573204,0.870777008115,-0.444514272511
-0.562497705654,0.894485907052,-0.358690423279
-0.618383910166,0.862660225355,-0.427374651277
-0.651832485974,0.905826913227,-0.446010552277
-0.574711000678,0.887826491269,-0.373184738536
-0.651832485974,0.905826913227,-0.446010552277
-0.638449573204,0.870777008115,-0.444514272511
-0.651832485974,0.905826913227,-0.446010552277
-0.638449573204,0.870777008115,-0.444514272511
-0.534328660059,0.888603974549,-0.332608368168
-0.638449573204,0.870777008115,-0.444514272511
-0.574711000678,0.887826491269,-0.373184738536
-0.574711000678,0.887826491269,-0.373184738536
-0.56275841846,0.893754451965,-0.361026050588
-0.651832485974,0.905826913227,-0.446010552277
-0.638449573204,0.870777008115,-0.444514272511
-0.65213647048,0.905280245187,-0.445665858186
-0.540659566319,0.882549713628,-0.34251126072
-0.638449573204,0.870777008115,-0.444514272511
-0.654825195111,0.950295362667,-0.434566809103
-0.651832485974,0.905826913227,-0.446010552277
-0.574711000678,0.887826491269,-0.373184738536
-0.638449573204,0.870777008115,-0.444514272511
-0.650808400233,0.915749551461,-0.4405645449
-0.594114755769,0.934164445508,-0.377978620242
-0.610278414995,0.896077406955,-0.406175480157
-0.594114755769,0.934164445508,-0.377978620242
-0.60426923958,0.866523579782,-0.410990653699
-0.569831026775,0.907844019735,-0.362383775262
-0.650808400233,0.915749551461,-0.4405645449
-0.60426923958,0.866523579782,-0.410990653699
-0.665230433865,0.90067456565,-0.460413225227
-0.539460054299,0.928542932914,-0.325191012566
-0.594114755769,0.934164445508,-0.377978620242
-0.557298531045,0.911900949826,-0.347679486191
-0.650808400233,0.915749551461,-0.4405645449
-0.665230433865,0.90067456565,-0.460413225227
-0.665230433865,0.90067456565,-0.460413225227
-0.665230433865,0.90067456565,-0.460413225227
-0.650808400233,0.915749551461,-0.4405645449
-0.60426923958,0.866523579782,-0.410990653699
-0.513142333845,0.800994644587,-0.351756741947
-0.60426923958,0.866523579782,-0.410990653699
-0.60426923958,0.866523579782,-0.410990653699
-0.665230433865,0.90067456565,-0.460413225227
-0.665230433865,0.90067456565,-0.460413225227
-0.650808400233,0.915749551461,-0.4405645449
-0.665230433865,0.90067456565,-0.460413225227
-0.60426923958,0.866523579782,-0.410990653699
-0.650808400233,0.915749551461,-0.4405645449
-0.610278414995,0.896077406955,-0.406175480157
-0.650808400233,0.915749551461,-0.4405645449
-0.594114755769,0.934164445508,-0.377978620242
-0.626347972359,0.912982412843,-0.417317121272
-0.509353750428,0.822040831582,-0.333227641965
-0.443861934488,0.775099336341,-0.292854406408
-0.626347972359,0.912982412843,-0.417317121272
-0.626347972359,0.912982412843,-0.417317121272
-0.574751476716,0.906736851076,-0.367021807196
-0.650196355981,0.943210635625,-0.431635904178
-0.620549431006,0.931295572607,-0.405436702675
-0.596344178146,0.923329187023,-0.383553571461
-0.620549431006,0.931295572607,-0.405436702675
-0.626347972359,0.912982412843,-0.417317121272
-0.626347972359,0.912982412843,-0.417317121272
-0.574751476716,0.906736851076,-0.367021807196
-0.509353750428,0.822040831582,-0.333227641965
-0.538805275751,0.871898075813,-0.344658211593
-0.519507113354,0.876382901398,-0.322454443917
-0.509353750428,0.822040831582,-0.333227641965
-0.626347972359,0.912982412843,-0.417317121272
-0.620549431006,0.931295572607,-0.405436702675
-0.538805275751,0.871898075813,-0.344658211593
-0.574751476716,0.906736851076,-0.367021807196
-0.650196355981,0.943210635625,-0.431635904178
-0.626347972359,0.912982412843,-0.417317121272
-0.596344178146,0.923329187023,-0.383553571461
-0.552458254656,0.912466453999,-0.343152892205
-0.582553286349,0.913178497504,-0.373214419047
-0.72022636766,0.986043401824,-0.490543994054
-0.526389686042,0.839832013717,-0.345178030132
-0.606245474305,0.923190974976,-0.393276776883
-0.631915147818,0.937733088025,-0.415006992463
-0.606245474305,0.923190974976,-0.393276776883
-0.526389686042,0.839832013717,-0.345178030132
-0.72022636766,0.986043401824,-0.490543994054
-0.631915147818,0.937733088025,-0.415006992463
-0.582553286349,0.913178497504,-0.373214419047
-0.563019829755,0.897965052962,-0.358840503153
-0.525274562403,0.843869664382,-0.340484196542
-0.72022636766,0.986043401824,-0.490543994054
-0.631915147818,0.937733088025,-0.415006992463
-0.563019829755,0.897965052962,-0.358840503153
-0.56530472263,0.863227964272,-0.375829864363
-0.582553286349,0.913178497504,-0.373214419047
-0.53101046538,0.893120936954,-0.32873825407
-0.606245474305,0.923190974976,-0.393276776883
-0.631915147818,0.937733088025,-0.415006992463
-0.72022636766,0.986043401824,-0.490543994054
-0.526389686042,0.839832013717,-0.345178030132
-0.72022636766,0.986043401824,-0.490543994054
-0.606245474305,0.923190974976,-0.393276776883
-0.72022636766,0.986043401824,-0.490543994054
-0.72022636766,0.986043401824,-0.490543994054
-0.631915147818,0.937733088025,-0.415006992463
-0.593036354807,0.849537985712,-0.411034850977
-0.626086237273,0.932694036451,-0.410571017123
-0.661085518244,0.955858419221,-0.439123583966
-0.629916807453,0.897019918236,-0.426692946125
-0.593036354807,0.849537985712,-0.411034850977
-0.610290451014,0.937765866727,-0.393330254246
-0.593036354807,0.849537985712,-0.411034850977
-0.593036354807,0.849537985712,-0.411034850977
-0.499662090933,0.796610853057,-0.336774480415
-0.60531339553,0.868440612296,-0.411858641979
-0.536842496894,0.868616497622,-0.341458454161
-0.675580017276,0.958647468155,-0.452922109139
-0.626086237273,0.932694036451,-0.410571017123
-0.499662090933,0.796610853057,-0.336774480415
-0.626086237273,0.932694036451,-0.410571017123
-0.629916807453,0.897019918236,-0.426692946125
-0.629916807453,0.897019918236,-0.426692946125
-0.593036354807,0.849537985712,-0.411034850977
-0.553662345647,0.887419998172,-0.352627306568
-0.668977093995,0.955380186982,-0.446894076952
-0.668977093995,0.955380186982,-0.446894076952
-0.60531339553,0.868440612296,-0.411858641979
-0.561125451168,0.891884996838,-0.359589977267
-0.566903561514,0.914487889149,-0.357508988342
-0.593036354807,0.849537985712,-0.411034850977
-0.593036354807,0.849537985712,-0.411034850977
-0.593036354807,0.849537985712,-0.411034850977
-0.574870099739,0.886651948926,-0.373940806634
-0.548701564255,0.801828010988,-0.383269689566
-0.564146699395,0.881438708514,-0.365939576817
-0.582279071573,0.894034059139,-0.38126363943
-0.561027971888,0.889840731259,-0.35887979816
-0.61890889809,0.894969103062,-0.416903212097
-0.639249304968,0.919743136189,-0.427490501716
-0.541278661715,0.860847745552,-0.350255080158
-0.564146699395,0.881438708514,-0.365939576817
-0.639249304968,0.919743136189,-0.427490501716
-0.685087824386,0.943211609127,-0.466457995126
-0.577784509707,0.86401446252,-0.389873851258
-0.609626299092,0.920489109924,-0.3974908775
-0.548701564255,0.801828010988,-0.383269689566
-0.548701564255,0.801828010988,-0.383269689566
-0.609626299092,0.920489109924,-0.3974908775
-0.564146699395,0.881438708514,-0.365939576817
-0.577784509707,0.86401446252,-0.389873851258
-0.561027971888,0.889840731259,-0.35887979816
-0.609626299092,0.920489109924,-0.3974908775
-0.639249304968,0.919743136189,-0.427490501716
-0.548701564255,0.801828010988,-0.383269689566
-0.548701564255,0.801828010988,-0.383269689566
